Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Species Code,Common Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg)
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,NRPK,Northern Pike,Female,640.0,677.0,1550.0,0.405
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,NRPK,Northern Pike,Female,629.0,670.0,1562.0,0.443
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,NRPK,Northern Pike,Female,639.0,682.0,1478.0,0.425
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,NRPK,Northern Pike,Female,623.0,655.0,1626.0,0.219
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,NRPK,Northern Pike,Female,614.0,660.0,1750.0,0.223
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,NRPK,Northern Pike,Female,655.0,699.0,1926.0,0.476
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,NRPK,Northern Pike,Female,581.0,616.0,1528.0,0.176
2011-10-06,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,399.0,421.0,647.0,0.175
2011-10-06,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,408.0,431.0,792.0,0.249
2011-10-06,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,456.0,485.0,1038.0,0.382
2011-10-06,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,500.0,534.0,1444.0,0.43
2011-10-06,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,487.0,520.0,1378.0,0.336
2011-10-06,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,546.0,573.0,1998.0,0.558
2011-10-06,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,427.0,455.0,902.0,0.133
2011-10-07,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,526.0,562.0,1653.0,0.281
2011-10-07,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,554.0,585.0,1760.0,0.515
2011-10-07,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,380.0,402.0,583.0,0.183
2011-10-07,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,479.0,505.0,1287.0,0.686
2011-10-07,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,511.0,541.0,1583.0,0.384
2011-10-07,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,437.0,466.0,960.0,0.243
2011-10-07,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,445.0,476.0,1065.0,0.39
2011-10-07,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,576.0,613.0,2510.0,0.538
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,518.0,545.0,1557.0,0.239
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,425.0,455.0,905.0,0.207
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,512.0,542.0,1461.0,0.231
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,524.0,552.0,1640.0,0.327
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,456.0,486.0,1052.0,0.29
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,440.0,467.0,953.0,0.219
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,488.0,517.0,1165.0,0.328
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,503.0,532.0,1252.0,0.329
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,561.0,592.0,1614.0,0.702
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,568.0,599.0,1822.0,0.284
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,496.0,526.0,1274.0,0.513
2016-09-28,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,465.0,498.0,1109.0,0.268
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,462.0,490.0,1281.0,0.291
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,495.0,522.0,1341.0,0.456
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,446.0,477.0,942.0,0.321
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,473.0,504.0,1085.0,0.606
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,494.0,527.0,1383.0,0.603
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Female,509.0,538.0,1365.0,0.335
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,499.0,536.0,1499.0,0.461
2016-09-29,Beaver Lake,Lake,54.711164,-111.828571,Lower Athabasca,WALL,Walleye,Male,529.0,559.0,1627.0,0.678
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,547.0,580.0,1295.0,0.283
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,537.0,570.0,1252.0,0.228
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,568.0,600.0,1431.0,0.194
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,576.0,602.0,1656.0,0.156
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,527.0,560.0,1106.0,0.253
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,557.0,588.0,1376.0,0.242
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,740.0,777.0,3434.0,0.289
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,543.0,576.0,1322.0,0.242
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,594.0,627.0,1568.0,0.267
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,501.0,531.0,1084.0,0.188
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,586.0,622.0,1856.0,0.235
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,587.0,623.0,1724.0,0.342
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,562.0,597.0,1449.0,0.202
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,572.0,605.0,1559.0,0.241
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,578.0,611.0,1564.0,0.398
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,764.0,811.0,3325.0,0.386
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,620.0,664.0,1890.0,0.379
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,837.0,879.0,4100.0,0.404
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,763.0,805.0,3225.0,0.401
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,700.0,744.0,2450.0,0.399
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,661.0,698.0,2155.0,0.362
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,833.0,876.0,3675.0,0.389
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,766.0,804.0,2719.0,0.398
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,700.0,741.0,2372.0,0.368
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,695.0,734.0,2222.0,0.433
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,724.0,763.0,2467.0,0.452
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,627.0,667.0,1958.0,0.374
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,602.0,640.0,1621.0,0.395
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Male,627.0,665.0,1750.0,0.369
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,743.0,785.0,2652.0,0.455
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,705.0,745.0,2470.0,0.394
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,51.268599,-111.624867,Red Deer,NRPK,Northern Pike,Female,680.0,721.0,2325.0,0.328
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Male,619.0,671.0,1600.0,0.341
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Female,626.0,666.0,1850.0,0.229
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Male,600.0,642.0,1650.0,0.183
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Female,649.0,686.0,1800.0,0.23
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Male,650.0,700.0,1900.0,0.409
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Male,630.0,669.0,1700.0,0.239
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Male,672.0,720.0,2050.0,0.307
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Male,615.0,655.0,1750.0,0.203
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Male,649.0,689.0,1950.0,0.226
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Male,631.0,665.0,1600.0,0.326
2017-07-27,Bluet Lake (South Garnier Lake),Lake,53.989651,-110.563814,North Saskatchewan,NRPK,Northern Pike,Female,645.0,691.0,1950.0,0.287
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,LKWH,Lake Whitefish,Male,339.0,376.0,550.0,0.169
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,LKWH,Lake Whitefish,Female,357.0,404.0,625.0,0.063
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,LKWH,Lake Whitefish,Male,427.0,478.0,1150.0,0.024
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,LKWH,Lake Whitefish,Male,356.0,405.0,675.0,0.03
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,LKWH,Lake Whitefish,Female,439.0,498.0,1250.0,0.056
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,LKWH,Lake Whitefish,Female,423.0,479.0,1175.0,0.053
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,NRPK,Northern Pike,Female,800.0,843.0,3700.0,0.458
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,NRPK,Northern Pike,Female,643.0,681.0,1925.0,0.321
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,NRPK,Northern Pike,Male,534.0,571.0,1150.0,0.507
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,NRPK,Northern Pike,Male,465.0,497.0,750.0,0.122
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,NRPK,Northern Pike,Male,550.0,586.0,1390.0,0.347
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,NRPK,Northern Pike,Male,493.0,527.0,875.0,0.158
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,NRPK,Northern Pike,Male,531.0,565.0,1075.0,0.314
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,NRPK,Northern Pike,Female,555.0,589.0,1150.0,0.303
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,WALL,Walleye,Male,434.0,464.0,1025.0,0.336
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,WALL,Walleye,Female,425.0,455.0,825.0,0.293
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,WALL,Walleye,Female,509.0,541.0,1500.0,0.292
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,WALL,Walleye,Male,451.0,481.0,1150.0,0.296
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,WALL,Walleye,Female,658.0,691.0,3148.0,0.538
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,WALL,Walleye,Female,553.0,585.0,2075.0,0.4
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,WALL,Walleye,Male,503.0,536.0,1600.0,0.493
2011-09-27,Bourque Lake,Lake,54.672847,-110.543385,Lower Athabasca,WALL,Walleye,Female,563.0,596.0,1890.0,0.346
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Female,469.0,499.0,828.0,0.05
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Female,460.0,490.0,722.0,0.076
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Female,468.0,499.0,756.0,0.109
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,519.0,547.0,936.0,0.375
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,670.0,702.0,2525.0,0.238
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,480.0,511.0,730.0,0.161
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,395.0,419.0,478.0,0.044
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,384.0,405.0,406.0,0.06
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,398.0,423.0,522.0,0.073
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,496.0,530.0,960.0,0.086
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,490.0,520.0,990.0,0.074
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Female,500.0,525.0,922.0,0.103
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Female,495.0,525.0,768.0,0.148
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,492.0,520.0,990.0,0.041
2015-09-09,Brazeau Canal,Canal,52.919738,-115.467283,North Saskatchewan,NRPK,Northern Pike,Male,580.0,612.0,1490.0,0.167
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Female,660.0,698.0,2145.0,0.214
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Male,568.0,605.0,1530.0,0.202
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Female,579.0,613.0,1506.0,0.175
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Male,665.0,707.0,2140.0,0.319
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Male,637.0,672.0,1900.0,0.511
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Female,687.0,729.0,2399.0,0.188
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Male,665.0,707.0,2225.0,0.324
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Male,626.0,667.0,1790.0,0.347
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Female,509.0,545.0,1014.0,0.106
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Female,552.0,586.0,1357.0,0.137
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Male,588.0,625.0,1555.0,0.238
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Male,662.0,706.0,2176.0,0.502
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Female,653.0,695.0,2022.0,0.196
2015-09-09,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Female,735.0,779.0,3400.0,0.217
2015-09-10,Brazeau Reservoir,Reservoir,52.952702,-115.630126,North Saskatchewan,NRPK,Northern Pike,Female,992.0,1042.0,6915.0,0.985
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,LKWH,Lake Whitefish,Male,571.0,630.0,2820.0,0.059
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,LKWH,Lake Whitefish,Male,555.0,626.0,2936.0,0.078
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,LKWH,Lake Whitefish,Male,542.0,601.0,2326.0,0.049
2020-09-23,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,LKWH,Lake Whitefish,Male,572.0,624.0,3004.0,0.114
2020-09-23,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,LKWH,Lake Whitefish,Male,545.0,603.0,2524.0,0.065
2020-09-23,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,LKWH,Lake Whitefish,Female,350.0,398.0,618.0,0.028
2020-09-23,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,LKWH,Lake Whitefish,Female,568.0,630.0,3432.0,0.103
2020-09-23,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,LKWH,Lake Whitefish,Female,553.0,614.0,3282.0,0.095
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,534.0,563.0,964.0,0.208
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Male,533.0,565.0,830.0,0.33
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,521.0,554.0,908.0,0.203
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,449.0,479.0,632.0,0.087
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,493.0,526.0,758.0,0.113
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,553.0,585.0,1008.0,0.291
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Male,501.0,537.0,827.0,0.297
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,571.0,603.0,898.0,0.458
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,539.0,575.0,900.0,0.267
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,540.0,574.0,1027.0,0.226
2020-09-23,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,475.0,503.0,744.0,0.298
2020-09-23,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,553.0,593.0,865.0,0.519
2020-09-23,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,556.0,595.0,816.0,0.428
2020-09-24,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,532.0,570.0,778.0,0.446
2020-09-24,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Male,512.0,544.0,750.0,0.465
2020-09-24,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,512.0,544.0,874.0,0.298
2020-09-24,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,550.0,586.0,958.0,0.315
2020-09-24,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Female,548.0,598.0,975.0,0.333
2020-09-24,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,NRPK,Northern Pike,Male,462.0,491.0,630.0,0.305
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Female,419.0,449.0,782.0,0.171
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,413.0,439.0,714.0,0.263
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Female,425.0,452.0,850.0,0.166
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,393.0,416.0,612.0,0.155
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,416.0,442.0,746.0,0.153
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Female,443.0,473.0,910.0,0.196
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,411.0,435.0,762.0,0.312
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Female,419.0,445.0,714.0,0.32
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Female,406.0,436.0,778.0,0.198
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Female,438.0,463.0,840.0,0.19
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,398.0,424.0,646.0,0.167
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,417.0,446.0,744.0,0.144
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Female,405.0,435.0,738.0,0.224
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,403.0,428.0,752.0,0.142
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,430.0,457.0,862.0,0.293
2020-09-22,Buck Lake,Lake,52.985314,-114.762779,North Saskatchewan,WALL,Walleye,Male,475.0,496.0,1013.0,0.348
